Index,SMILES,ST Gap,HL Gap,S1,T1
622,Cc1c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)ccc(S(=O)(=O)c2ccc(-c3cccs3)c(C)c2C)c1C,0.6187,3.609864324,3.3834,2.7647
623,Cc1c(-c2cncc(-c3ccc(-n4cccn4)c(C)c3C)c2)ccc(-c2cccc3c2[SiH2:2]c2cccnc2[SiH2]3)c1C,1.0884,5.16744486,4.4586,3.3702
624,Cc1c(-c2cncc(-c3ccc(-n4ccc5nc6ccoc6nc54)c(C)c3C)n2)ccc(N2c3ccccc3Oc3ccccc32)c1C,0.0069,3.022370198,2.6109,2.604
625,Cc1c(-c2cnc3sc4ncccc4c3c2)ccc(-c2cnncc2-c2ccc(-c3cncc4c3[SiH2:2]c3ccncc3-4)c(C)c2C)c1C,0.7382,4.364164332,3.4908,2.7526
626,Cc1ccc(-c2cnncc2-c2ccc(-c3ccc4c(c3)[CH2:2]c3cccnc3[SiH2:2]4)c(C)c2C)c(C)c1C,0.7432,4.588658382,3.533,2.7898
627,Cc1c(-c2cnncc2-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)c(C)c2C)ccc(N2c3ccccc3Sc3ccccc32)c1C,0.2104,3.33067536,2.9523,2.7419
628,Cc1c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)ccc(-c2cnncc2-c2ccc(-c3cccc4ncccc34)c(C)c2C)c1C,0.7665,3.917897372,3.5261,2.7596
629,Cc1c(-c2cc(F)c(F)c(F)c2)ccc(-c2ncnc(-c3ccc(-c4nc5cc6ocnc6cc5o4)c(C)c3C)n2)c1C,0.912,3.864290914,3.5152,2.6032
630,Cc1c(-c2ncnc(-c3ccc(-n4ccc5nc6ccoc6nc54)c(C)c3C)n2)ccc(-c2c3scnc3cc3ncsc23)c1C,0.7501,4.009871904,3.5982,2.8481
631,Cc1c(-c2ncnc(-c3ccc(-n4c5ccccc5c5ccncc54)c(C)c3C)n2)ccc(-c2coc3ccccc23)c1C,0.3381,3.661565984,3.2217,2.8836
632,Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc(-c2ncnc(-c3ccc(-n4c5ccncc5c5cnccc54)c(C)c3C)n2)c1C,0.1519,3.305096644,3.0275,2.8756
633,Cc1c(-c2cnc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2nnc(-c3ccc(-c4ccc5[nH]c6c(C)cccc6c5c4)c(C)c3C)n2C)c1C,0.718,3.854222696,3.6623,2.9443
634,Cc1c(C2=C(c3ccc(N4c5ccccc5Sc5ccccc54)c(C)c3C)C(=O)NC2=O)ccc(-c2cnc3sc4ncccc4c3c2)c1C,2.3951,1.222063974,1.4773,-0.9178
635,Cc1c(C2=C(c3ccc(-c4cccs4)c(C)c3C)C(=O)NC2=O)ccc(-c2ccc3c(c2)Oc2ccccc2N3C)c1C,0.0725,2.372561966,2.0695,1.997
636,Cc1c(-c2ncc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)c(C)c3C)c3[nH]ccc23)ccc(-n2cnc3cc4nc[nH]c4cc32)c1C,0.7876,3.845242934,3.5803,2.7927
637,Cc1c(-c2ccc3c(c2)[nH]c2ncccc23)ccc(-c2ncc(-c3ccc(-n4ccc5nc6ccoc6nc54)c(C)c3C)c3[nH]ccc23)c1C,0.8323,3.98102782,3.6782,2.8459
638,Cc1c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccncc54)c(C)c3C)c3ncoc23)ccc(-c2c3scnc3cc3ncsc23)c1C,0.7087,4.120350188,3.7155,3.0068
639,Cc1c(-c2ccc3cnc4ccccc4c3c2)ccc(-c2ccc(-c3ccc(-n4nnc5ccccc54)c(C)c3C)c3[nH]nnc23)c1C,1.0581,4.296952174,3.8291,2.771
640,Cc1c(-c2nc3ccccc3s2)ccc(-c2ccc(-c3ccc(-n4cnc5nc6nc[nH]c6nc54)c(C)c3C)c3nn[nH]c23)c1C,0.958,4.181847952,3.7451,2.7871
641,Cc1c(C2=Cc3ccccc3C2)ccc(-c2cc(C#N)c(C#N)cc2-c2ccc(-n3c4ccccc4c4ccncc43)c(C)c2C)c1C,0.3127,3.418840296,3.0569,2.7442
642,Cc1c(-c2ccc3c(c2)oc2ncccc23)ccc(-c2cc(C#N)c(C#N)cc2-c2ccc(-c3c4ncsc4cc4ncsc34)c(C)c2C)c1C,0.6672,3.937217466,3.5209,2.8537
643,Cc1c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)ccc(-c2cc(C#N)c(C#N)cc2-c2ccc(-c3ccc(N(C)C)cc3)c(C)c2C)c1C,0.0142,2.698282424,2.472,2.4578
644,Cc1c(C2=Cc3ccccc3C2)ccc(-c2cc(-c3ccc(-c4ccc5c(=O)c6ccccc6n(C)c5c4)c(C)c3C)c(C#N)cc2C#N)c1C,0.548,3.55516941,3.2612,2.7132
645,Cc1c(-c2cc(-c3ccc(-n4c5ccccc5c5c6c(ccc54)[nH]c4ccccc46)c(C)c3C)c(C#N)cc2C#N)ccc(-c2ccnc3ncccc23)c1C,0.0081,2.747262944,2.4208,2.4127
646,Cc1c(C2=Cc3ccccc3C2)ccc(-c2c(-c3ccc(-c4ccc(-c5ccccn5)nc4)c(C)c3C)ccc3ccccc23)c1C,1.1734,4.167970138,3.8646,2.6912
647,Cc1c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)ccc(-c2ccc3ccccc3c2-c2ccc(-n3cnc4nc5nc[nH]c5nc43)c(C)c2C)c1C,1.0972,4.067287958,3.7758,2.6786
648,Cc1c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)ccc(-c2ccc3ccccc3c2-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)c(C)c2C)c1C,0.5551,3.501835066,3.2476,2.6925
649,Cc1c(-c2cnc3ncc(-c4ccc(-c5cccc6c5ccn6C)c(C)c4C)cc3c2)ccc(-c2cc3ccccc3s2)c1C,0.4575,3.581292354,3.244,2.7865
650,Cc1c(-c2cnc3ncc(-c4ccc(P(c5ccccc5)c5ccccc5)c(C)c4C)cc3c2)ccc(-n2ccc3ccccc32)c1C,0.371,3.549455016,3.2156,2.8446
651,Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc(-c2cnc3ncc(-c4ccc(-c5ccc6c(c5)-c5cnccc5[SiH2:2]6)c(C)c4C)cc3c2)c1C,0.4142,3.496120672,3.2529,2.8387
652,Cc1c(-c2cnc3cncc(-c4ccc(-c5ccc6cc7c(cc6c5)c5ccccc5n7C)c(C)c4C)c3c2)ccc(-c2nc3ccccc3s2)c1C,0.6634,3.220741304,2.9437,2.2803
653,Cc1c(-c2ccc3c(c2)C(C)c2ccccc2-3)ccc(-c2cnc3cncc(-c4ccc(-c5cocn5)c(C)c4C)c3c2)c1C,0.8299,3.927149248,3.5555,2.7256
654,Cc1c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)ccc(-c2cnc3cncc(-c4ccc(-c5ccc(N(C)C)cc5)c(C)c4C)c3c2)c1C,0.1977,3.1701281,2.909,2.7113
655,Cc1c(-c2cnc3cc(-c4ccc(-n5cnc6nc7nc[nH]c7nc65)c(C)c4C)cnc3c2)ccc(-c2ccnc3cnncc23)c1C,0.3941,4.011776702,3.2319,2.8378
656,Cc1c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)ccc(-c2cnc3cc(-c4ccc(-c5ccc6c(c5)S(=O)(=O)c5ccccc5-6)c(C)c4C)cnc3c2)c1C,0.051,2.886041084,2.719,2.668
657,Cc1c(C2=Cc3ccccc3C2)ccc(-c2ccc(-c3ccc(P(c4ccccc4)c4ccccc4)c(C)c3C)c3nccnc23)c1C,0.5318,3.524964756,3.1328,2.601
658,Cc1c(-c2cc3ccccc3s2)ccc(-c2ccc(-c3ccc(-c4coc5ccccc45)c(C)c3C)c3nccnc23)c1C,0.6378,3.63408247,3.1834,2.5456
659,Cc1c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2nc3nccnc3nc2-c2ccc(-c3ccc4cc(N(C)C)ccc4c3)c(C)c2C)c1C,0.0324,2.49528538,2.2202,2.1878
660,Cc1c(-c2ccc(-n3cnc4ccccc43)cc2)ccc(-c2nc3nccnc3nc2-c2ccc(-c3ccc4c(c3)sc3ccccc34)c(C)c2C)c1C,0.4017,3.3197908,2.7474,2.3457
661,Cc1c(-c2cc3c4c(c2)CCCN4CCC3)ccc(-c2ccc(-c3ccc(C4c5ccccc5-c5ccccc54)c(C)c3C)c3sccc23)c1C,0.6595,3.955721218,3.6573,2.9978
662,Cc1c(-c2nc3cc4ocnc4cc3o2)ccc(-c2ccc(-c3ccc(-n4cccn4)c(C)c3C)c3scnc23)c1C,1.0555,4.173140304,3.7769,2.7214
663,Cc1c(-c2cc(-c3ccc(-c4ccnc5c4ccc4cccnc45)c(C)c3C)cc([SH](=O)=O)c2)ccc(-c2nc3ccccc3o2)c1C,1.1695,4.360898964,3.9772,2.8077
664,Cc1c(-c2cc(-c3ccc(-c4ccc5c(c4)-c4cnccc4[SiH2:2]5)c(C)c3C)cc([SH](=O)=O)c2)ccc(-c2ccc3c(c2)Oc2ccccc2N3C)c1C,0.2874,3.271626622,3.0948,2.8074
665,Cc1c(-c2ccc3c4ccccc4c4[nH]cnc4c3c2)ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5cnccc54)c(C)c3C)c3c2C(=O)NC3=O)c1C,0.15,3.259653606,2.9802,2.8302
666,Cc1c(-c2ccc3c(c2)oc2ccccc23)ccc(-c2c(C#N)cc(C#N)c(-c3ccc(-c4cccc5ncccc45)c(C)c3C)c2C#N)c1C,0.3921,3.56197226,3.1895,2.7974
667,Cc1c(-c2ccc3c(c2)[nH]c2ncccc23)ccc(-c2c(C#N)cc(C#N)c(-c3ccc(-c4ccc5c6ccccc6c6nccnc6c5c4)c(C)c3C)c2C#N)c1C,0.3458,3.49258319,3.1681,2.8223
668,Cc1c(-c2ccc(-c3ccc(-c4ccc(-n5cnc6nc7nc[nH]c7nc65)c(C)c4C)cn3)nc2)ccc(C2c3ccccc3-c3ccccc32)c1C,0.9148,4.133683774,3.7798,2.865
669,Cc1c(-c2ccc(-c3ccc(-n4ccc5nc6ccoc6nc54)c(C)c3C)c3c2C(=O)C=CC3=O)ccc(-n2ccc3cnccc32)c1C,0.0897,2.314873798,1.9847,1.895
670,Cc1c(-c2ccc3c(c2)N(C)c2ccccc2N3C)ccc(-c2ccc(-c3ccc(-c4ccnc5c4[CH2:2]c4cccnc4[SiH2:2]5)c(C)c3C)c3c2C(=O)C=CC3=O)c1C,0.0048,1.086823316,0.8187,0.8139
671,Cc1c(-c2c3ccoc3cc3ccoc23)ccc(-c2c3ccoc3c(-c3ccc(-n4cc[nH]c4=O)c(C)c3C)c3ccoc23)c1C,1.0974,4.145112562,3.7529,2.6555
672,Cc1c(-c2ccc(N(C)C)cc2)ccc(-c2c3ccoc3c(-c3ccc(-c4ccc5c(c4)sc4ncccc45)c(C)c3C)c3ccoc23)c1C,0.7631,3.61231335,3.4156,2.6525
673,Cc1ccc(-c2c3ccoc3c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c(C)c3C)c3ccoc23)c(C)c1C,1.1338,4.197902678,3.7934,2.6596
674,Cc1c(-c2ccc3c(c2)[SiH](C)c2ccccc2-3)ccc(-c2c3nc[nH]c3c(-c3ccc(-c4ccc5c(c4)-c4ccncc4[SiH2:2]5)c(C)c3C)c3[nH]cnc23)c1C,0.4903,3.492855304,3.2263,2.736
675,Cc1c(-c2cc3ccccc3s2)ccc(-c2c3ncoc3c(-c3ccc(-c4ccnc5c4ccc4cccnc45)c(C)c3C)c3ncoc23)c1C,0.8845,4.09123399,3.6833,2.7988
676,Cc1c(-c2ccc3c(c2)[SiH](C)c2ccccc2-3)ccc(-c2coc3nc4occ(-c5ccc(-c6ccc7c(c6)oc6ccccc67)c(C)c5C)c4nc23)c1C,0.6739,3.881161982,3.4892,2.8153
677,Cc1c(C2=CC(C)c3ccccc32)ccc(-c2nc3nc4nc(-c5ccc(-n6ccnc6)c(C)c5C)[nH]c4nc3[nH]2)c1C,0.8688,3.71571667,3.3641,2.4953
678,Cc1c(-c2ccc(-n3cnc4ccccc43)cc2)ccc(-c2nc3nc4nc(-c5ccc(-c6ccc7c(c6)-c6cnccc6[SiH2:2]7)c(C)c5C)[nH]c4nc3[nH]2)c1C,0.8663,3.735853106,3.3601,2.4938
679,Cc1c(-c2ccc3cnc4ccccc4c3c2)ccc(-c2nc3nc4nc(-c5ccc(-c6c7scnc7cc7ncsc67)c(C)c5C)[nH]c4nc3[nH]2)c1C,0.88,3.764152962,3.3856,2.5056
680,Cc1c(-c2ccc3c(c2)[CH2:2]c2ncccc2[SiH2:2]3)ccc(-c2nc3nc4nc(-c5ccc(-n6c7ccccc7c(=O)c7ccccc76)c(C)c5C)[nH]c4nc3[nH]2)c1C,0.6146,3.5102706,3.1192,2.5046
681,Cc1c(-c2nc3nc4nc(-c5ccc(N6c7ccccc7CCc7ccccc76)c(C)c5C)oc4cc3o2)ccc(-c2coc3ccccc23)c1C,0.1617,3.056928676,2.637,2.4753
682,Cc1c(-c2ccc3c(c2)N(C)c2ccccc2N3C)ccc(-c2nc3nc4nc(-c5ccc(-c6ccc7c(c6)sc6ncccc67)c(C)c5C)oc4cc3o2)c1C,0.1115,2.390793604,2.1404,2.0289
683,Cc1c(-c2ccc3c4ccccc4n(C)c3c2)ccc(-c2nc3cc4nc(-c5ccc(-n6nnc7ccccc76)c(C)c5C)oc4nc3o2)c1C,0.5146,3.482787086,3.2168,2.7022
684,Cc1c(-c2cc(F)c(F)c(F)c2)ccc(-c2nc3nc4oc(-c5ccc(N6c7ccccc7Oc7ccccc76)c(C)c5C)nc4nc3o2)c1C,0.0084,2.177456228,1.806,1.7976
685,Cc1c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)ccc(-c2nc3nc4oc(-c5ccc(-c6c7scnc7cc7ncsc67)c(C)c5C)nc4nc3o2)c1C,0.8874,3.502379294,3.1494,2.262
686,Cc1c(-c2nc3nc4nc(-c5ccc(N6c7ccccc7Sc7ccccc76)c(C)c5C)oc4nc3o2)ccc(-c2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)c1C,0.0049,2.601137726,2.2371,2.2322
687,Cc1c(-c2ccc3c(c2)oc2cc(-c4ccc(-n5ccc6cnccc65)c(C)c4C)ccc23)ccc(-n2cc[nH]c2=O)c1C,0.6762,3.99055181,3.64,2.9638
688,Cc1c(-c2ccc3c(c2)oc2cc(-c4ccc(-c5c6scnc6cc6ncsc56)c(C)c4C)ccc23)ccc(-c2cccc3c(=O)cc[nH]c23)c1C,0.7282,4.250692794,3.7049,2.9767
689,Cc1c(-c2cccs2)ccc(-c2cncc3c2[nH]c2c(-c4ccc(-n5cnnc5)c(C)c4C)cncc23)c1C,1.0729,4.528521188,4.067,2.9941
690,Cc1c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2cncc3c2[nH]c2c(-c4ccc(-c5cccc6c(=O)cc[nH]c56)c(C)c4C)cncc23)c1C,0.7587,4.229467902,3.693,2.9343
691,Cc1c(-c2cnc3oc4ncc(-c5ccc(-c6ccnc7c6[SiH2:2]c6cccnc6[SiH2]7)c(C)c5C)cc4c3c2)ccc(-c2cc3ccccc3s2)c1C,0.8383,4.04769575,3.6882,2.8499
692,Cc1c(-c2ccc3c(c2)-c2ncccc2[SiH2:2]3)ccc(-c2cnc3oc4ncc(-c5ccc(-n6c7ccccc7c7ccncc76)c(C)c5C)cc4c3c2)c1C,0.6306,3.90347533,3.5884,2.9578
693,Cc1c(-c2cnc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2cnc3oc4ncc(-c5ccc(-c6coc7ccccc67)c(C)c5C)cc4c3c2)c1C,0.8853,4.204433414,3.826,2.9407
694,Cc1c(-c2cc3nc4ccoc4nc3o2)ccc(-c2c(-c3ccc(-n4cnc5ccccc54)c(C)c3C)ccc3cc4ccccc4cc23)c1C,1.3802,3.527141668,3.1824,1.8022
695,Cc1c(-c2cnc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2ccc3cc4ccccc4cc3c2-c2ccc(-c3cccc4c3[SiH2:2]c3cccnc3[SiH2]4)c(C)c2C)c1C,1.4063,3.542652166,3.2067,1.8004
696,Cc1c(-c2ccc3cnccc3c2)ccc(-c2ccnc3c2ccc2c(-c4ccc(-n5cc[nH]c5=O)c(C)c4C)ccnc23)c1C,0.8716,3.879529298,3.5836,2.712
697,Cc1c(-c2ccc3c(c2)Sc2ccccc2N3C)ccc(-c2ccnc3c2ccc2c(-c4ccc(-n5cnc6nc7nc[nH]c7cc65)c(C)c4C)ccnc23)c1C,0.4944,3.537209886,3.2658,2.7714
698,Cc1c(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)ccc(-c2ccc3c(c2)C(C)c2cc(-c4ccc(-c5ccc6cc(N(C)C)ccc6c5)c(C)c4C)ccc2-3)c1C,0.7184,3.378839538,3.2525,2.5341
699,Cc1c(-c2ccc3cnccc3c2)ccc(-c2ccc3c(c2)sc2cc(-c4ccc(-c5cncc6c5[SiH2:2]c5ccncc5-6)c(C)c4C)ccc23)c1C,1.0456,4.110554084,3.7694,2.7238
700,Cc1c(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)ccc(-c2ccc3c(c2)sc2cc(-c4ccc(-c5cccc6c(N(C)C)cccc56)c(C)c4C)ccc23)c1C,1.0383,3.76741833,3.6288,2.5905
701,Cc1c(-c2cc3nc4ccoc4nc3o2)ccc(-c2cncc3c2[SiH2:2]c2c(-c4ccc(-c5cccc6c5[SiH2:2]c5cccnc5[SiH2]6)c(C)c4C)cncc2-3)c1C,1.0871,3.964973094,3.6123,2.5252
702,Cc1c(-c2ccc3c(c2)Sc2ccccc2N3C)ccc(-c2cnc3sc4ncc(-c5ccc(N6c7ccccc7CCc7ccccc76)c(C)c5C)cc4c3c2)c1C,0.3248,3.62591905,3.3619,3.0371
703,Cc1c(-c2nc3ccccc3s2)ccc(-c2c3ncsc3c(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)c(C)c3C)c3ncsc23)c1C,0.0288,3.128494658,2.7885,2.7597
704,Cc1cc(S(=O)(=O)c2cc(C)c(-n3ccc4ccccc43)cc2C)c(C)cc1-n1ccnc1,0.5714,4.136949142,3.7747,3.2033
705,Cc1cc(-c2cncc(-c3cc(C)c(-c4nc5cc6ocnc6cc5o4)cc3C)n2)c(C)cc1C1=CC(C)c2ccccc21,0.8877,3.762520278,3.4339,2.5462
706,Cc1cc(-c2cncc(-c3cc(C)c(-c4cccs4)cc3C)n2)c(C)cc1-c1ccc(-c2cc3c4c(c2)CCCN4CCC3)cc1,0.2983,3.232170092,2.9947,2.6964
707,Cc1cc(-c2cnncc2-c2cc(C)c(-c3cc4ccccc4s3)cc2C)c(C)cc1Nc1ccccc1,0.493,3.658300616,3.1538,2.6608
708,Cc1cc(-c2cnncc2-c2cc(C)c(-n3cnc4nc5nc[nH]c5cc43)cc2C)c(C)cc1-c1ccc2cnc3ccccc3c2c1,0.7191,4.150554842,3.4207,2.7016
709,Cc1cc(-c2ncnc(-c3cc(C)c(-c4cc5c6c(c4)CCCN6CCC5)cc3C)n2)c(C)cc1C1=Cc2ccccc2C1,0.3127,3.056928676,2.7618,2.4491
710,Cc1cc(-c2cccc3ncccc23)c(C)cc1-c1ncnc(-c2cc(C)c(N(c3ccccc3)c3ccccc3)cc2C)n1,0.4403,3.35652619,2.9628,2.5225
711,Cc1cc(-c2nnc(-c3cc(C)c(-c4ccnc5cnncc45)cc3C)n2C)c(C)cc1-c1ccc2c3ccccc3n(C)c2c1,0.2437,3.29121883,3.12,2.8763
712,Cc1cc(-c2nnc(-c3cc(C)c(-c4cc5ccccc5s4)cc3C)s2)c(C)cc1-c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,0.7904,3.59326537,3.2312,2.4408
713,Cc1cc(-c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)c(C)cc1C1=C(c2cc(C)c(-n3cnc4ccccc43)cc2C)C(=O)NC1=O,0.498,3.237340258,2.8401,2.3421
714,Cc1cc(-c2ccc3c(c2)N(C)c2ccccc2N3C)c(C)cc1C1=CC(=O)C=C(c2cc(C)c(-n3c4ccccc4c4c5ccccc5[nH]c43)cc2C)C1=O,0.0337,1.041380278,0.7767,0.743
715,Cc1cc(-c2ccc(-c3cc(C)c(-c4coc5ccccc45)cc3C)c3ocnc23)c(C)cc1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,0.9113,4.188922916,3.753,2.8417
716,Cc1cc(-c2ccc(-c3cc(C)c(-c4cc5nc6ccoc6nc5o4)cc3C)c3ocnc23)c(C)cc1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,0.8305,3.538298342,3.281,2.4505
717,Cc1cc(-c2cc(C#N)c(C#N)cc2-c2cc(C)c(N3c4ccccc4Sc4ccccc43)cc2C)c(C)cc1-c1ccc(-c2cc3c4c(c2)CCCN4CCC3)cc1,0.0096,2.498822862,2.2734,2.2638
718,Cc1cc(-c2cc(C#N)c(C#N)cc2-c2cc(C)c(-c3nc4ccccc4o3)cc2C)c(C)cc1-c1ccc2c3ccccc3c3[nH]cnc3c2c1,0.4057,3.358430988,3.0836,2.6779
719,Cc1cc(-c2cccc3ncccc23)c(C)cc1-c1cc(-c2cc(C)c(-c3ccnc4cnncc34)cc2C)c(C#N)cc1C#N,0.3933,3.950006824,3.183,2.7897
720,Cc1cc(C)c(-c2cnc3ncc(-c4cc(C)c(-c5ccc6c(c5)N(C)c5ccccc5N6C)cc4C)cc3c2)cc1C,0.0602,2.606307892,2.3369,2.2767
721,Cc1cc(-c2cnc3ncc(-c4cc(C)c(-c5ccnc6ncccc56)cc4C)cc3c2)c(C)cc1-c1ccc2c(c1)N(C)c1ccccc1N2C,0.0466,2.429705906,2.1793,2.1327
722,Cc1cc(C)c(-c2cnc3ncc(-c4cc(C)c(-n5c6ccccc6c6c7c(ccc65)[nH]c5ccccc57)cc4C)cc3c2)cc1C,0.0608,3.109718792,2.8047,2.7439
723,Cc1cc(-c2cnc3cncc(-c4cc(C)c(-n5cc[nH]c5=O)cc4C)c3c2)c(C)cc1-c1ccc2c(c1)sc1ncccc12,0.4639,3.569863566,3.1925,2.7286
724,Cc1cc(-c2cnc3cc(-c4cc(C)c(-n5nnc6ccccc65)cc4C)cnc3c2)c(C)cc1C1=CC(C)c2ccccc21,0.6818,3.779391346,3.4024,2.7206
725,Cc1cc(-c2nc3cc4ocnc4cc3o2)c(C)cc1-c1cnc2cc(-c3cc(C)c(-n4cccn4)cc3C)cnc2c1,2.8182,2.70481316,2.1322,-0.686
726,Cc1cc(-c2cnc3cc(-c4cc(C)c(-c5ccc6c(c5)[nH]c5ncccc56)cc4C)cnc3c2)c(C)cc1-c1ccc2cnccc2c1,0.7903,3.911910864,3.4984,2.7081
727,Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)c(C)cc1-c1cnc2cc(-c3cc(C)c(-n4c5ccccc5c5ccccc54)cc3C)cnc2c1,2.6186,2.198953234,1.9269,-0.6917
728,Cc1cc(-c2cccc3c(=O)cc[nH]c23)c(C)cc1-c1ccc(-c2cc(C)c(-n3cccn3)cc2C)c2nccnc12,0.4994,3.447412266,3.1169,2.6175
729,Cc1cc(-c2cc(-c3cc(C)c(-c4c5scnc5cc5ncsc45)cc3C)c(F)c(F)c2F)c(C)cc1-c1ccc(-n2cnc3ccccc32)cc1,1.1793,4.601175626,4.2035,3.0242
730,Cc1cc(-n2c3ccccc3c(=O)c3ccccc32)c(C)cc1-c1nc2nccnc2nc1-c1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)cc1C,0.0015,2.48167968,2.1447,2.1432
731,Cc1cc(-c2ccc(-c3cc(C)c(-n4c5ccccc5c5ccncc54)cc3C)c3ccsc23)c(C)cc1-c1cncc2c1[SiH2:2]c1ccncc1-2,0.7121,3.867556282,3.6928,2.9807
732,Cc1cc(-c2ccc(-c3cc(C)c(-c4cccc5c(N(C)C)cccc45)cc3C)c3ccsc23)c(C)cc1-c1ccnnc1,0.9179,3.809051772,3.5139,2.596
733,Cc1cc(-c2ccc(-c3cc(C)c(-c4ccc5c(c4)Sc4ccccc4N5C)cc3C)c3sccc23)c(C)cc1-c1ccc2c(c1)C(C)c1ccccc1-2,0.7054,3.990279696,3.6268,2.9214
734,Cc1cc(-c2cc(C=O)c(-c3cc(C)c(-n4c5ccccc5c5cnccc54)cc3C)cc2C=O)c(C)cc1C1=CC(C)c2ccccc21,0.1221,3.191080878,2.8456,2.7235
735,Cc1cc(-c2cc(C=O)c(-c3cc(C)c(-c4ccc5c(c4)[SiH2]c4cnccc4[SiH2:2]5)cc3C)cc2C=O)c(C)cc1-c1cc2c3c(c1)CCCN3CCC2,0.025,2.395419542,2.0691,2.0441
736,Cc1cc(-c2ccc3c(c2)oc2ncccc23)c(C)cc1-c1cc(-c2cc(C)c(-c3cccc4ncccc34)cc2C)cc([SH](=O)=O)c1,1.2549,4.467839766,4.037,2.7821
737,Cc1cc(-c2ccc3c(c2)N(C)c2ccccc2N3C)c(C)cc1-c1cc(-c2cc(C)c(-c3ccc4cnccc4c3)cc2C)cc([SH](=O)=O)c1,0.0788,2.868353674,2.6698,2.591
738,Cc1cc(-n2ccc3ccccc32)c(C)cc1-c1cc(-c2cc(C)c(-n3c4c(C)cccc4c4cccc(C)c43)cc2C)cc(C(F)(F)F)c1,0.2924,4.003341168,3.4667,3.1743
739,Cc1cc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c(C)cc1-c1cc(-c2cc(C)c(-n3cnc4ccccc43)cc2C)cc(C(F)(F)F)c1,1.1068,4.426478438,4.0112,2.9044
740,Cc1cc(-c2ccc(-c3cc(C)c(-n4c5ccccc5c(=O)c5ccccc54)cc3C)c3c2C(=O)NC3=O)c(C)cc1-c1cccs1,0.0009,3.06400364,2.7248,2.7239
741,Cc1cc(-c2ccc(-c3cc(C)c(-n4c5c(C)cccc5c5cccc(C)c54)cc3C)c3c2C(=O)NC3=O)c(C)cc1-c1ccc2c(=O)c3ccccc3n(C)c2c1,0.0004,2.834883652,2.4916,2.4912
742,Cc1cc(-c2c(F)c(F)c(-c3cc(C)c(-n4ccc5cc6ccoc6cc54)cc3C)c(F)c2F)c(C)cc1-c1cocn1,0.5718,3.792997046,3.4086,2.8368
743,Cc1cc(-c2cc(-c3cc(C)c(-c4cc5c6c(c4)CCCN6CCC5)cc3C)c(C#N)c(C#N)c2C#N)c(C)cc1-c1ccc(N(C)C)cc1,0.0246,2.554878346,2.243,2.2184
744,Cc1cc(-c2cc(-c3cc(C)c(-n4c5ccccc5c5c6ccccc6[nH]c54)cc3C)c(C#N)c(C#N)c2C#N)c(C)cc1-c1ccc2c(c1)C(C)c1ccccc1-2,0.0011,2.215824302,1.9157,1.9146
745,Cc1cc(-c2c(C#N)cc(C#N)c(-c3cc(C)c(-c4cccc5c(=O)cc[nH]c45)cc3C)c2C#N)c(C)cc1-c1ccc(-c2ccccn2)nc1,0.0018,3.109990906,2.7858,2.784
746,Cc1cc(N2c3ccccc3Oc3ccccc32)c(C)cc1-c1c(C#N)cc(C#N)c(-c2cc(C)c(-n3nnc4ccccc43)cc2C)c1C#N,0.0007,2.060175094,1.7144,1.7137
747,Cc1cc(-c2c(C#N)cc(C#N)c(-c3cc(C)c(-c4ccnc5ncccc45)cc3C)c2C#N)c(C)cc1-c1cnc2sc3ncccc3c2c1,1.0847,2.344534224,1.5639,0.4792
